"","pct_working","home","not_home_no_contact","company_protected","company_unprotected","pct_home","pct_not_home_no_contact","pct_company_protected","pct_company_unprotected","date","sector","weight"
"212",0.499842911745839,2274.57617390056,202.695320803669,232.381921475584,25.3455631586295,0.831655218551762,0.0741116623205097,0.0849659993408094,0.00926711978691863,2020-04-02,"socio_culture","weight2"
"213",0.463502317735017,2074.26549296769,214.141651322528,222.951869692609,24.7945177308825,0.817878518405817,0.0844356024368249,0.0879094529982802,0.00977642615907741,2020-04-03,"socio_culture","weight2"
"214",0.123025282223819,479.702465211599,89.6501005076245,86.720173265619,17.0867945568849,0.71261334246834,0.133178089354159,0.128825588801148,0.0253829793763528,2020-04-04,"socio_culture","weight2"
"215",0.0845204581401688,338.899349353076,41.2505534081619,65.5633427505163,16.7587858294076,0.732799664382456,0.0891957796637688,0.141767151973242,0.0362374039805334,2020-04-05,"socio_culture","weight2"
"216",0.489441383490991,2172.33637282186,269.57800081704,210.121109951106,26.0492763165632,0.811152957271467,0.100660742651941,0.0784594696541406,0.00972683042245161,2020-04-06,"socio_culture","weight2"
"217",0.493390446566534,2248.57698866884,206.939440818413,208.511914718772,35.6645714373712,0.832901022053078,0.0766529554599712,0.0772354194473556,0.0132106030395948,2020-04-07,"socio_culture","weight2"
"218",0.476375376845663,2113.6445367875,148.225702644898,161.106528224705,22.5718129392496,0.86428237556094,0.0606104102044675,0.065877459766274,0.00922975446831868,2020-04-08,"socio_culture","weight2"
"219",0.490776444248101,2051.70119349074,186.635573344774,242.497873465914,38.6441047343647,0.814335583315903,0.0740770580869187,0.0962492237506329,0.0153381348465457,2020-04-09,"socio_culture","weight2"
"220",0.430213601387428,1768.27806176288,232.98865797762,181.4599218168,25.8431405184328,0.800643962492757,0.105493002697268,0.0821617334844879,0.0117013013254868,2020-04-10,"socio_culture","weight2"
"221",0.106397175729966,413.557757593395,67.3011324203291,55.094941095752,10.2529518875788,0.757145041890893,0.123215482698779,0.100868284339942,0.0187711910703864,2020-04-11,"socio_culture","weight2"
"222",0.0792799386999428,282.988676934931,55.7722403960006,59.0594714102316,9.17575543659382,0.695310461740725,0.137033829911769,0.145110641108278,0.0225450672392274,2020-04-12,"socio_culture","weight2"
"223",0.160655478825932,674.735512446046,77.9122473964633,63.187761615125,8.91486931471227,0.818108751441975,0.0944676695739442,0.0766144063974946,0.0108091725865857,2020-04-13,"socio_culture","weight2"
"224",0.497376452798632,2112.94300154871,218.839858116037,202.407294649855,19.1707817982287,0.827514422917975,0.0857065897033708,0.0792709294589567,0.00750805791969773,2020-04-14,"socio_culture","weight2"
"225",0.735472423480704,2881,449,1330,314,0.579211901889827,0.0902694008845999,0.267390430237234,0.0631282669883394,2020-03-25,"transport","uniform_weight"
"226",0.757651929617034,3003,442,1379,300,0.586065573770492,0.0862607338017174,0.269125683060109,0.0585480093676815,2020-03-26,"transport","uniform_weight"
"227",0.720094632559515,2828,430,1321,291,0.580698151950719,0.0882956878850103,0.271252566735113,0.0597535934291581,2020-03-27,"transport","uniform_weight"
"228",0.124796687860417,382,120,266,76,0.45260663507109,0.14218009478673,0.315165876777251,0.0900473933649289,2020-03-28,"transport","uniform_weight"
"229",0.10010350436197,342,89,181,65,0.505169867060561,0.131462333825702,0.267355982274741,0.0960118168389956,2020-03-29,"transport","uniform_weight"
"230",0.741682685198876,2911,407,1402,296,0.580342902711324,0.081140350877193,0.279505582137161,0.0590111642743222,2020-03-30,"transport","uniform_weight"
"231",0.746857903297353,2974,411,1383,283,0.58879429815878,0.0813700257374777,0.273807166897644,0.0560285092060978,2020-03-31,"transport","uniform_weight"
"232",0.744438415626696,1608,208,770,158,0.58600583090379,0.075801749271137,0.280612244897959,0.0575801749271137,2020-04-01,"transport","uniform_weight"
"233",0.750406945198047,1661,195,769,141,0.600506146059291,0.0704989154013015,0.278018799710774,0.0509761388286334,2020-04-02,"transport","uniform_weight"
"234",0.724905046120456,1575,198,764,135,0.589446107784431,0.0741017964071856,0.285928143712575,0.0505239520958084,2020-04-03,"transport","uniform_weight"
"235",0.110146500271297,173,50,150,33,0.426108374384236,0.123152709359606,0.369458128078818,0.0812807881773399,2020-04-04,"transport","uniform_weight"
"236",0.0819316332067282,140,39,96,27,0.463576158940397,0.129139072847682,0.317880794701987,0.0894039735099338,2020-04-05,"transport","uniform_weight"
